StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std
CDOZDBSBBXSXLB-UHFFFAOYSA-N,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12,Train,-2.145,312.472,58.75,242.747,-1246.176672,-1246.183996,-0.00732454,-1245.831284,-1245.838842,-0.007558,-1225.356424,-1225.355091,0.00133362,-1224.939473,-1224.938953,0.00052,1.5289,2.4948,-0.19544,-0.02465,0.29462,0.22036,544.8123169,0,-5.11091,-0.71222,0.3214,-0.71999,46,32867,37648,43096.5,0.640593407,0.722951646,0.903352362,7,-14.70638152,-102.8089873,88.10260574,3341,-0.025130918,0.003214359
CDVNZMKTJIBBBV-UHFFFAOYSA-N,Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)O,Train,-2.6,226.1452,205.5,133.202,-869.1495172,-869.1705909,-0.021073698,-869.044703,-869.066747,-0.022044,-852.9361776,-852.9487734,-0.012595748,-852.807841,-852.820018,-0.012177,2.5067,3.8954,-0.31506,-0.13944,0.17983,0.33998,386.506012,-2.83597,-0.15331,-0.71892,0.82593,-1.82414,22,19690.5,19975.5,33518.5,0.556790413,0.611074251,0.922258734,4,220.3295173,-158.2296417,378.5591591,7837,0.048304091,0.024161271
CERQOIWHTDAKMF-UHFFFAOYSA-N,C=C(C)C(=O)O,Test,0.01,86.0902,16,67.803,-306.484862,-306.497783,-0.012920996,-306.419902,-306.432942,-0.01304,-300.7372028,-300.7425809,-0.005378139,-300.65759,-300.66155,-0.00396,4.9768,6.3215,-0.28729,-0.06454,0.25473,0.31221,245.2653961,-1.36445,-0.43969,-0.74049,0.8036,-1.36445,12,12073.5,12113.5,18938,0.6375,0.662337662,0.970242307,2,40.61307408,-148.6038227,189.2168967,4456,0.042463397,0.015954294
CFBYEGUGFPZCNF-UHFFFAOYSA-N,COc1ccccc1[N+](=O)[O-],Test,-1.96,153.1372,9.75,100.79,-551.286842,-551.2992674,-0.012425321,-551.186627,-551.1989,-0.012273,-541.002507,-541.0065164,-0.004009452,-540.881457,-540.884586,-0.003129,5.9482,8.207,-0.25536,-0.09228,0.22699,0.28028,325.3274231,-1.34221,-0.92778,-0.51752,0.49581,-0.8464,18,16018.5,16450.5,27786.5,0.503325658,0.542362277,0.961672487,2,20.55652246,-196.3871334,216.9436558,5738,0.037808236,0.010042611
CHMBIJAOCISYEW-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)N,Train,-0.98,150.1798,165,107.155,-495.6400671,-495.6561784,-0.01611125,-495.505066,-495.521914,-0.016848,-486.3502023,-486.3558745,-0.005672254,-486.187804,-486.193352,-0.005548,3.8601,5.6012,-0.19925,-0.01595,0.30332,0.22417,350.076355,-0.70238,-0.9008,-0.87824,0.67968,-2.1983,21,12185,21145,30829.5,0.397683398,0.618415529,0.624487185,3,9.985973358,-194.368634,204.3546073,4843,0.041591389,0.016761611
CHVJITGCYZJHLR-UHFFFAOYSA-N,C1=CC=CCC=C1,Train,-2.15,92.1402,-80,90.2,-271.5219639,-271.5249247,-0.002960742,-271.422945,-271.426029,-0.003084,-266.3995532,-266.396713,0.002840147,-266.278479,-266.275703,0.002776,0.3241,0.4769,-0.22385,-0.04441,0.27486,0.24877,269.8972168,0,-1.99712,-0.54684,0.26255,0,15,13841,14014,21104,0.670588235,0.689399819,0.988235294,5,-16.10035918,-29.98783997,13.88748079,715,-0.027189874,0.004436592
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,Train,0.239374,176.1256,192,110.782,-684.789024,-684.8103071,-0.021283088,-684.677259,-684.699471,-0.022212,-672.0981445,-672.1152127,-0.017068276,-671.963679,-671.981622,-0.017943,4.8982,7.1391,-0.24291,-0.04027,0.279,0.26783,339.4249268,-4.20438,1.09037,-0.79954,0.7545,-4.20438,20,16379.5,22286.5,27336.5,0.608846132,0.802115133,0.806741156,5,66.64781905,-203.780506,270.4283251,4849,0.050876034,0.021196485
CIWBSHSKHKDKBQ-UHFFFAOYSA-N,C(C(C1C(=C(C(=O)O1)O)O)O)O,Train,-0.805,176.1256,169.5,107.468,-684.7876355,-684.8078427,-0.020207249,-684.676121,-684.697557,-0.021436,-672.0954903,-672.1140961,-0.018605773,-671.961298,-671.98018,-0.018882,1.8409,2.525,-0.24637,-0.04516,0.27411,0.27129,339.2073364,-4.18997,1.09366,-0.79882,0.752,-4.18997,20,15679,21035.5,28197.5,0.551211192,0.735930719,0.916189027,6,66.06922821,-169.1140756,235.1833038,2592,0.045616519,0.021197646
CJHXCRMKMMBYJQ-UHFFFAOYSA-N,CCCCc1c(C)nc(nc1O)N(C)C,Train,-2.24,209.2906,102,170.302,-670.1378312,-670.1483815,-0.0105503,-669.886989,-669.897746,-0.010757,-657.6203307,-657.6300196,-0.009688935,-657.314806,-657.32283,-0.008024,2.1056,2.952,-0.20745,-0.01915,0.30012,0.23237,453.3644409,-0.70984,-2.54289,-0.71971,0.6041,-2.35322,34,22751.5,28542.5,36678,0.569291036,0.709792801,0.93649841,3,-24.42354536,-149.2731688,124.8496234,3669,0.031618921,0.014162933
CKRZKMFTZCFYGB-UHFFFAOYSA-N,c1ccc(cc1)NO,Train,-0.74,109.1274,83.5,87.961,-362.7793732,-362.7876876,-0.00831448,-362.689227,-362.697681,-0.008454,-356.0163613,-356.0181244,-0.001763124,-355.907327,-355.909181,-0.001854,0.9737,1.1969,-0.22038,-0.01509,0.30418,0.2453,281.6398926,-0.63471,-1.18445,-0.63471,0.52231,-1.01118,15,12023.5,15774,23321,0.452596981,0.55485014,0.869772606,6,5.076924054,-83.08412693,88.16105098,1686,-0.031814368,0.007576901
CMSMOCZEIVJLDB-UHFFFAOYSA-N,C1CNP(=O)(N(CCCl)CCCl)OC1,Train,-0.815,261.0875,51.25,183.918,-1797.557832,-1797.575483,-0.01765058,-1797.368174,-1797.386166,-0.017992,-1771.771302,-1771.785577,-0.0142749,-1771.54138,-1771.555073,-0.013693,5.3121,7.0076,-0.26031,-0.01765,0.30162,0.28523,443.2096558,-2.02569,-2.3484,-1.14783,2.51366,-1.71245,29,23164.5,29064,34988.5,0.553610315,0.743061767,0.973153638,3,141.5125035,-201.5178155,343.030319,9067,0.037832835,0.011210742
CMVQZRLQEOAYSW-UHFFFAOYSA-N,c1cc(c(c(c1)[N+](=O)[O-])Cl)Cl,Train,-3.48,192.0012,61.5,117.963,-1355.939848,-1355.948659,-0.00881119,-1355.892517,-1355.90129,-0.008773,-1336.574392,-1336.578901,-0.0045092,-1336.513699,-1336.518277,-0.004578,4.5623,6.1528,-0.28175,-0.1112,0.20807,0.30667,324.2919312,-0.76214,-0.701,-0.38671,0.50422,-0.14101,14,15818,17784.5,27726.5,0.511737089,0.543300114,0.906413419,5,57.28037399,-117.6845379,174.9649119,4173,0.040795501,0.012906718
COLNVLDHVKWLRT-UHFFFAOYSA-N,O=C(O)C(N)Cc1ccccc1,Train,-0.74473,165.1914,266.5,116.732,-554.8091025,-554.8240287,-0.014926197,-554.658454,-554.673367,-0.014913,-544.4369368,-544.4472754,-0.010338557,-544.255026,-544.263698,-0.008672,3.8123,4.5331,-0.26056,-0.03703,0.28224,0.28548,356.9197998,-1.36102,-1.14205,-0.91766,0.80849,-2.27868,23,17261,25283,26662.5,0.607670972,0.635184639,0.945337498,3,71.053484,-146.233482,217.286966,6435,0.033766428,0.011815726
CPNGPNLZQNNVQM-UHFFFAOYSA-N,c1cnc2c(cncn2)n1,Train,0.02,132.1244,139.5,92.514,-450.0531161,-450.0647646,-0.011648494,-449.983976,-449.995454,-0.011478,-441.6684281,-441.6868896,-0.018461473,-441.586193,-441.604153,-0.01796,2.7238,3.8667,-0.26552,-0.11373,0.20554,0.29044,281.3888855,0,0.79968,-0.49531,0.35044,-1.8049,14,11139,14897,23847.5,0.432835821,0.571428571,0.761966804,5,21.85558932,-121.8618463,143.7174356,3958,0.035423448,0.011629853
CQRYARSYNCAZFO-UHFFFAOYSA-N,c1ccc(c(c1)CO)O,Train,-0.29,124.139,84.25,106.736,-422.0145019,-422.0247383,-0.010236364,-421.908159,-421.918629,-0.01047,-414.1438568,-414.1503604,-0.00650356,-414.016955,-414.023723,-0.006768,3.0048,3.954,-0.22516,-0.02779,0.29148,0.25008,297.1837769,-1.55718,-0.98037,-0.80858,0.53283,-1.55718,17,13272,16829,24999.5,0.526836677,0.663589211,0.992277984,3,11.76850462,-127.5122634,139.2807681,3708,-0.034388421,0.010390552
CULUWZNBISUWAS-UHFFFAOYSA-N,c1ccc(cc1)CNC(=O)Cn1ccnc1[N+](=O)[O-],Train,-2.81,260.2518,190.5,199.805,-909.1206266,-909.142259,-0.021632402,-908.928374,-908.953118,-0.024744,-892.138568,-892.1477989,-0.009230903,-891.904388,-891.913853,-0.009465,2.4667,10.9473,-0.25851,-0.11814,0.20113,0.28343,472.7465515,-1.50857,-0.84437,-0.68469,0.68034,-2.50743,31,18450,30160,42753.5,0.433718124,0.576388807,0.717251207,3,44.08857719,-324.9455465,369.0341237,7650,0.048239755,0.021772704
CVQODEWAPZVVBU-UHFFFAOYSA-N,Cc1cc(C)cc(c1)OC(=O)NC,Train,-2.58,179.2182,99,138.325,-594.1424286,-594.1544611,-0.012032436,-593.971336,-593.983889,-0.012553,-583.0487264,-583.0491787,-0.000452285,-582.834389,-582.835454,-0.001065,2.5925,3.4714,-0.23932,-0.01245,0.30682,0.26424,414.4380188,-1.27589,-1.50809,-0.70908,0.93095,-1.95299,26,21173.5,24976.5,32396.5,0.551959824,0.737016031,0.746497651,5,-68.26858769,-175.203063,106.9344753,2881,0.034674015,0.013509456
CWJSHJJYOPWUGX-UHFFFAOYSA-N,CC(C)OC(=O)Nc1cccc(c1)Cl,Train,-3.38497,213.6633,39,158.523,-1053.746599,-1053.755867,-0.00926778,-1053.581606,-1053.591641,-0.010035,-1037.056606,-1037.057622,-0.00101606,-1036.853419,-1036.855051,-0.001632,4.3797,6.0035,-0.23621,-0.02698,0.29229,0.26113,431.9839172,-1.26881,-1.33788,-0.70838,0.94397,-1.92924,26,17384,26642,36533.5,0.514484462,0.62179778,0.781815326,5,3.86312344,-151.3265432,155.1896667,4599,-0.032904228,0.012091988
CYFLXLSBHQBMFT-UHFFFAOYSA-N,Cc1c(C)oc(n1)NS(=O)(=O)c1ccc(cc1)N,Test,-2.44,267.302,185,176.697,-1215.079283,-1215.101452,-0.02216892,-1214.888084,-1214.910674,-0.02259,-1194.565053,-1194.589827,-0.02477382,-1194.333112,-1194.358106,-0.024994,8.0472,11.0449,-0.22371,-0.04535,0.27392,0.24863,482.2610779,-2.39772,-1.61154,-0.96625,2.30599,-2.35981,31,26120,32408,34815.5,0.65247668,0.771548417,0.939557946,6,-33.05884767,-315.6601915,282.6013438,4986,-0.055842637,0.019179557
CZGCEKJOLUNIFY-UHFFFAOYSA-N,c1cc(ccc1Cl)[N+](=O)[O-],Train,-2.92,157.5561,83.41665,111.158,-896.3641483,-896.3723442,-0.008195887,-896.304735,-896.313239,-0.008504,-882.5920912,-882.594281,-0.002189772,-882.519259,-882.521055,-0.001796,3.4033,4.4842,-0.28757,-0.11452,0.20475,0.31249,305.4895935,-0.8155,-0.84129,-0.40775,0.50079,-0.29059,14,11249,17069,26422,0.400900887,0.556962025,0.702702662,8,32.52415029,-110.701659,143.2258093,2651,-0.041758453,0.011466399
CZMRCDWAGMRECN-UGDNZRGBSA-N,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@]1(CO)[C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O)O,Train,0.79,342.2992,186,229.073,-1297.94904,-1297.979438,-0.03039745,-1297.630064,-1297.661743,-0.031679,-1273.966076,-1274.002721,-0.03664535,-1273.587226,-1273.623535,-0.036309,4.2299,6.0748,-0.26668,-0.02221,0.29706,0.2916,493.2972412,-8.24099,0.65766,-0.81677,0.52775,-8.24099,45,27270,35228.5,37325,0.694583487,0.714285714,0.982271898,8,67.32635474,-294.9191294,362.2454842,7299,0.044757927,0.022027391
DCUJJWWUNKIJPH-UHFFFAOYSA-N,c1cc(C(Cl)(Cl)Cl)nc(c1)Cl,Train,-3.76,230.9084,63,144.698,-2125.970454,-2125.977286,-0.00683237,-2125.931999,-2125.938082,-0.006083,-2098.194509,-2098.201452,-0.0069426,-2098.140275,-2098.147293,-0.007018,3.9557,5.5512,-0.2801,-0.07811,0.24116,0.30502,357.5361938,0,-0.50187,-0.45923,0.28039,-0.33194,14,18422,21147.5,27623,0.70754717,0.859071382,0.865270694,4,60.16719633,-86.83357785,147.0007742,3450,0.041962111,0.012112546
DEWLEGDTCGBNGU-UHFFFAOYSA-N,C(C(CCl)O)Cl,Test,-0.11,128.9858,-4,73.81,-1113.552342,-1113.562433,-0.01009138,-1113.493545,-1113.503848,-0.010303,-1098.710009,-1098.720462,-0.01045299,-1098.636582,-1098.647083,-0.010501,2.4878,3.3473,-0.29588,-0.01751,0.30176,0.3208,271.3773193,-0.7863,-0.88874,-0.7863,0.5108,-1.00175,12,13266,18054,18360,0.66253874,0.69289193,0.875436492,2,86.00115423,-88.01576645,174.0169207,4223,0.041206943,0.011930063
DFCAFRGABIXSDS-UHFFFAOYSA-N,CCN(C1CCCCC1)C(=O)SCC,Test,-3.4,215.353,11.5,164.473,-960.0217638,-960.0278224,-0.006058595,-959.752602,-959.759361,-0.006759,-944.5217088,-944.5194318,0.002276932,-944.189448,-944.187323,0.002125,1.9709,3.1424,-0.23868,-0.00554,0.31373,0.2636,442.8586121,-0.67692,-4.14751,-0.70404,0.55726,-1.04885,35,22338,29102,35213,0.550458663,0.699574512,0.728244215,4,-21.64779544,-93.33553306,71.68773762,2754,0.026030406,0.004721195
DFOXKPDFWGNLJU-UHFFFAOYSA-N,CC(C(C)(C)C)O,Train,-0.62,102.176,5,115.646,-312.305915,-312.3111892,-0.005274181,-312.145799,-312.151629,-0.00583,-306.447866,-306.4493197,-0.001453748,-306.248792,-306.250223,-0.001431,1.6844,2.2715,-0.27101,-0.00308,0.31619,0.29593,291.6720581,-0.80819,-2.79845,-0.80819,0.50928,-0.80819,21,16950,18453,21018.5,0.9002564,0.939906244,0.971005412,3,-11.46369357,-54.69540898,43.23171541,1302,0.032393349,0.013975429
DFPAKSUCGFBDDF-UHFFFAOYSA-N,c1cc(cnc1)C(=O)N,Test,0.61,122.1262,129.5,82.207,-417.0054615,-417.0207495,-0.015288018,-416.921985,-416.937362,-0.015377,-409.1935641,-409.200829,-0.007264969,-409.094123,-409.101255,-0.007132,5.2296,7.4789,-0.26658,-0.06619,0.25308,0.2915,288.7565308,-0.68598,0.10927,-0.84726,0.66756,-2.02008,15,12109,16586,24277.5,0.449241572,0.614789159,0.824644643,2,39.3805586,-179.2389615,218.6195201,4527,0.048292361,0.020519328
DFXQXFGFOLXAPO-UHFFFAOYSA-N,c1cc(c(cc1C(=O)O)[N+](=O)[O-])Cl,Train,-2.66815,201.5659,181.75,101.746,-1084.918918,-1084.936333,-0.01741517,-1084.850188,-1084.867772,-0.017584,-1067.655124,-1067.666543,-0.0114188,-1067.570113,-1067.582116,-0.012003,2.3081,2.9816,-0.29938,-0.12553,0.19374,0.3243,347.6925964,-2.08994,0.12474,-0.70969,0.81786,-1.51315,17,15351.5,19309.5,30517,0.469502766,0.557894737,0.795516825,4,138.1881783,-158.1098263,296.2980046,6515,0.044926474,0.019978096
DHKHKXVYLBGOIT-UHFFFAOYSA-N,CCOC(C)OCC,Train,-0.43,118.1754,-100,103.294,-387.5231019,-387.5291358,-0.006033876,-387.361493,-387.3682,-0.006707,-380.2982755,-380.3006981,-0.00242264,-380.097969,-380.100959,-0.00299,1.9524,3.0015,-0.26337,0.00786,0.32713,0.28829,344.4158325,-1.25529,-1.98931,-0.71786,0.39009,-1.25529,22,16061.5,21997.5,26367.5,0.537117909,0.742391629,0.810072739,2,-33.72512342,-96.16042063,62.43529721,2671,0.023375252,0.001909465
DHMQDGOQFOQNFH-UHFFFAOYSA-N,O=C(O)CN,Train,0.521792,75.067,240,51.081,-284.4412718,-284.4574349,-0.016163097,-284.389668,-284.406253,-0.016585,-279.1126525,-279.1226876,-0.010035148,-279.047595,-279.057953,-0.010358,5.9033,7.5405,-0.27023,-0.02507,0.2942,0.29515,221.2525482,-1.40996,0.41808,-0.95861,0.80864,-2.36857,10,10845.5,13228.5,14475,0.6375,0.786259542,0.965266451,2,40.19205397,-174.904252,215.096306,4189,0.051347889,0.019036996
DHXVGJBLRPWPCS-UHFFFAOYSA-N,C1CCOCC1,Train,-0.03,86.1334,-45,76.179,-271.7806436,-271.7845561,-0.003912453,-271.662399,-271.666516,-0.004117,-266.7337422,-266.7354428,-0.001700548,-266.587552,-266.589196,-0.001644,1.6408,2.1912,-0.25341,0.00792,0.32719,0.27833,258.708252,-0.62626,-1.71465,-0.62626,0.25012,-0.62626,16,13705,14922,18354.5,0.769246228,0.824561444,0.976838932,3,-54.86486647,-57.0382727,2.173406232,1268,-0.044982865,0.012956952
DKMROQRQHGEIOW-UHFFFAOYSA-N,CCOC(=O)CCC(=O)OCC,Train,-0.959,174.1962,-20,119.003,-614.2383002,-614.2488648,-0.010564619,-614.061633,-614.073553,-0.01192,-602.793877,-602.7949264,-0.001049416,-602.571766,-602.573507,-0.001741,0.7527,1.3981,-0.28092,-0.0047,0.31457,0.30584,403.8544312,-2.43697,-1.15514,-0.71873,0.838,-2.43697,26,18604.5,27185,32124,0.511538464,0.679462952,0.737812801,4,-89.61164699,-180.2312642,90.61961724,4320,-0.0417202,0.015500754
DLVAUVPZQHGFJC-UHFFFAOYSA-N,CN(CC(=O)N)C(=O)COC(=O)c1ccccc1,Train,-0.918,250.2536,101.5,192.475,-876.1814554,-876.2027606,-0.021305207,-875.973016,-875.99504,-0.022024,-859.8174202,-859.8224451,-0.005024893,-859.564961,-859.571942,-0.006981,6.0094,8.3665,-0.24749,-0.0715,0.24777,0.27241,467.513855,-2.58158,-0.12939,-0.85136,0.83252,-3.92947,32,19962,30954.5,40838,0.502431999,0.628385158,0.796027763,4,33.84326328,-267.9663949,301.8096582,5155,-0.051981842,0.022208083
DMDGGSIALPNSEE-UHFFFAOYSA-N,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)C(F)(F)F,Train,-3.02,331.2841,271.25,175.826,-1870.616602,-1870.649596,-0.03299433,-1870.480988,-1870.514266,-0.033278,-1840.197192,-1840.236576,-0.03938341,-1840.038647,-1840.076644,-0.037997,6.9352,10.5606,-0.25472,-0.07889,0.24038,0.27964,453.0450439,-3.8298,0.0149,-1.13281,2.30206,-2.97517,28,21624.5,25220,38255,0.548365459,0.655125628,0.873994472,4,72.97979162,-369.5977392,442.5775309,5385,0.066570373,0.027770483
DMEGYFMYUHOHGS-UHFFFAOYSA-N,C1CCCCCC1,Train,-3.52,98.1876,-10,101.599,-275.1903444,-275.1905609,-0.000216478,-275.021585,-275.022269,-0.000684,-270.0480368,-270.0453802,0.002656586,-269.839038,-269.836566,0.002472,0.0024,0.0037,-0.30278,0.00507,0.32434,0.3277,290.4169312,0,-3.29801,-0.47429,0.24255,0,21,16668,17242.5,21988.5,0.75739645,0.96471061,0.977011494,0,0,0,0,0,0,0
DNJIEGIFACGWOD-UHFFFAOYSA-N,CCS,Test,-0.6,62.1294,-147.9,57.129,-478.0169827,-478.0208998,-0.003917104,-477.968703,-477.972817,-0.004114,-471.473228,-471.4714275,0.001800552,-471.40935,-471.407491,0.001859,1.8417,2.3805,-0.23969,-0.01031,0.30896,0.26461,217.2097015,0,-1.29349,-0.70393,0.25714,-0.12381,9,10328,12793,13840.5,0.635802469,0.695285641,0.903508772,2,9.71076699,-53.56752833,63.27829532,2478,0.025536035,0.003408715
DPJCXCZTLWNFOH-UHFFFAOYSA-N,c1ccc(c(c1)N)[N+](=O)[O-],Train,-1.96,138.1256,72,84.979,-492.1326926,-492.1442294,-0.011536825,-492.047072,-492.058383,-0.011311,-482.9104701,-482.9116899,-0.001219767,-482.807207,-482.808938,-0.001731,5.2258,7.4185,-0.23572,-0.09731,0.22196,0.26064,295.538208,-0.91471,-0.73625,-0.79305,0.48381,-1.22395,16,12998,14647,26054,0.439393939,0.480662983,0.945431515,2,31.91940194,-152.2278413,184.1472433,4274,0.043085457,0.018079111
DPSPPJIUMHPXMA-UHFFFAOYSA-N,CC1CCc2cc(cc3c2n1cc(c3=O)C(=O)O)F,Train,-3.7326,261.2521,254,181.816,-921.0679377,-921.090405,-0.02246726,-920.869358,-920.892559,-0.023201,-903.9950817,-904.0044826,-0.009400941,-903.755347,-903.764974,-0.009627,10.3788,14.5314,-0.2459,-0.08342,0.23585,0.27082,436.6315002,-2.10928,-0.65873,-0.74307,0.80753,-2.81478,31,21280,23810.5,39926,0.601294709,0.679034944,0.883094554,3,179.4147776,-303.7222699,483.1370475,9923,0.048688607,0.012399536
DQJCHOQLCLEDLL-UHFFFAOYSA-N,Cc1cccc2c1n1cnnc1s2,Train,-2.07,189.2344,187.25,101.412,-909.6113101,-909.6263767,-0.015066582,-909.499227,-909.514086,-0.014859,-895.125797,-895.1372067,-0.011409677,-894.988817,-895.000109,-0.011292,6.7587,9.1311,-0.24016,-0.04777,0.2715,0.26508,346.7327271,0,-1.15415,-0.70964,0.44459,-0.67319,20,15693.5,17478,31611,0.469189781,0.544973545,0.877070994,2,81.55113855,-183.3268603,264.8779989,7205,0.036763081,0.008387275
DQWPFSLDHJDLRL-UHFFFAOYSA-N,CCOP(=O)(OCC)OCC,Train,0.43,182.1559,-56.2,119.334,-880.0297216,-880.0427711,-0.013049512,-879.853596,-879.867364,-0.013768,-865.3879358,-865.3916943,-0.003758426,-865.169602,-865.175515,-0.005913,3.9792,5.8005,-0.29034,-0.0005,0.31877,0.31526,412.8551636,-3.76902,-2.50804,-1.13839,2.63711,-1.13191,26,23531,24112.5,30550,0.821228711,0.946538577,0.999723686,6,-58.25102431,-195.0962027,136.8451784,3771,0.026512791,0.003691877
DQZCVNGCTZLGAQ-UHFFFAOYSA-N,CN(C)C(=O)NC1CCCCCCC1,Train,-2.36,198.3076,138,140.404,-617.1808421,-617.1912576,-0.010415446,-616.894269,-616.9064,-0.012131,-605.6456528,-605.6478858,-0.002233007,-605.295456,-605.298002,-0.002546,3.7421,5.6828,-0.23396,-0.00909,0.31018,0.25888,436.5383911,-0.75618,-3.52032,-0.75618,0.82038,-1.96852,36,19715,32067,32690,0.54424648,0.655174361,0.873052404,2,-4.578944358,-153.3468814,148.767937,4260,0.034922051,0.01235126
DRUIESSIVFYOMK-UHFFFAOYSA-N,C(#N)C(Cl)(Cl)Cl,Train,-2.17,144.3877,-42,86.678,-1511.501074,-1511.504793,-0.00371867,-1511.515595,-1511.519459,-0.003864,-1492.221829,-1492.219403,0.00242647,-1492.232173,-1492.229888,0.002285,2.0568,2.5953,-0.34138,-0.08529,0.23398,0.3663,255.1771545,0,-0.00603,-0.2776,0.25441,0.00603,6,15299,15718.5,15837,0.914397253,0.945364278,0.980263158,8,-0.888617928,-49.44488485,48.55626692,1430,-0.034576843,0.008106929
DSBMOVYUOIIPDK-UHFFFAOYSA-N,CC1(C)C(=O)N(Cc2ccccc2)C(=O)N1,Train,-1.795,218.2548,105.2,198.644,-725.7429182,-725.7573074,-0.014389254,-725.539835,-725.555487,-0.015652,-712.2015273,-712.204033,-0.00250566,-711.953879,-711.958763,-0.004884,2.5736,3.5426,-0.25513,-0.02494,0.29433,0.28005,432.7621155,-1.32449,-1.30799,-0.68321,0.83746,-2.49533,30,21183,29966.5,34289.5,0.586767348,0.644153608,0.949838267,8,-10.39287886,-188.236658,177.8437792,4562,0.036531579,0.017868374
DSRNRYQBBJQVCW-UHFFFAOYSA-N,CN(C)C(=O)Nc1ccc(c(c1)Cl)OC,Train,-2.56,228.6779,126.5,159.453,-1109.065904,-1109.081182,-0.01527773,-1108.887039,-1108.903034,-0.015995,-1091.347014,-1091.352229,-0.00521498,-1091.127136,-1091.13351,-0.006374,2.7996,4.558,-0.20923,-0.02227,0.297,0.23415,444.2149048,-1.27811,-0.94119,-0.73424,0.82527,-2.45658,28,17107,27697,39260,0.410790409,0.57720916,0.671493893,4,32.97621246,-221.6510583,254.6272708,5332,-0.041357485,0.017749134
DSSYKIVIOFKYAU-UHFFFAOYSA-N,CC1(C)C2CCC1(C)C(=O)C2,Test,-1.95466,152.2358,177,143.561,-465.9386447,-465.9457171,-0.007072365,-465.73176,-465.739052,-0.007292,-457.2806184,-457.279472,0.001146372,-457.024216,-457.023147,0.001069,3.3467,4.59,-0.24189,-0.02529,0.29398,0.26681,338.0643311,-0.61504,-3.40602,-0.68281,0.63253,-0.61504,27,21947.5,22568,23280.5,0.938802638,0.964923054,0.978319842,3,-20.86285512,-109.7785734,88.91571829,3296,0.023684868,0.002517615
DTGKSKDOIYIVQL-UHFFFAOYSA-N,CC1(C)C2CCC1(C)C(C2)O,Test,-2.32,154.2516,208,128.24,-467.1317053,-467.1368969,-0.005191554,-466.901198,-466.906796,-0.005598,-458.4563391,-458.4576402,-0.001301104,-458.172376,-458.173919,-0.001543,1.5706,2.2062,-0.26289,-0.0062,0.31307,0.28781,340.9176636,-0.79957,-3.81834,-0.79957,0.5095,-0.79957,29,21563,23114,23975.5,0.920628058,0.958868115,0.969839732,2,-2.581920444,-50.69539351,48.11347306,1392,0.034564277,0.016242511
DVQVBLBKEXITIK-UHFFFAOYSA-N,CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(cc2)N)s1,Train,-3.74,312.404,222,234.367,-1632.694132,-1632.717084,-0.0229514,-1632.465096,-1632.48843,-0.023334,-1606.791541,-1606.817294,-0.02575299,-1606.514261,-1606.54126,-0.026999,6.4223,8.987,-0.23871,-0.05554,0.26373,0.26363,533.2980957,-1.92087,-3.11268,-0.96192,2.31613,-1.53754,36,24916.5,38767.5,40529,0.482390455,0.756735267,0.945642609,4,-1.368604686,-304.6579874,303.2893828,5207,0.048495205,0.020890931
DVVGIUUJYPYENY-UHFFFAOYSA-N,Cn1ccccc1=O,Train,0.96,109.1274,31,98.768,-362.8464672,-362.8585264,-0.012059225,-362.755795,-362.767629,-0.011834,-356.0400743,-356.042034,-0.001959721,-355.930281,-355.931619,-0.001338,4.3214,6.2574,-0.22472,-0.05094,0.26833,0.24964,277.9747314,-0.72858,-0.66245,-0.72858,0.61137,-1.14301,15,12509,14705.5,22703,0.56043956,0.623368559,0.969818527,2,19.0973892,-146.6618745,165.7592637,4563,0.036326817,0.01151557
DWEPFAMAQPVFBH-UHFFFAOYSA-N,C1CS(=O)c2c(cc(s2)S(=O)(=O)N)C1O,Train,-1.348,267.3324,165,139.237,-1822.260484,-1822.287502,-0.02701872,-1822.136723,-1822.163399,-0.026676,-1795.168727,-1795.207002,-0.03827505,-1795.016986,-1795.053896,-0.03691,1.4365,3.2523,-0.25769,-0.08472,0.23455,0.28261,418.5163269,-3.70872,-2.42417,-1.11827,2.30798,-0.66775,24,19766,27279,33200.5,0.552158599,0.722834762,0.793408956,5,125.3914064,-248.9061431,374.2975495,8116,0.046118476,0.019112441
