StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std
UJOBWOGCFQCDNV-UHFFFAOYSA-N,N1C2=C(C=CC=C2)C2=C1C=CC=C2,Train,-0.341620856,167.21,244,121.732,-517.4891776,-517.4968239,-0.007646216,-517.346424,-517.35414,-0.007716,-507.8404618,-507.8514123,-0.010950515,-507.671008,-507.6822,-0.011192,1.6726,2.3545,-0.21114,-0.03941,0.2186,0.18317,359.0767212,0,-1.90524,-0.56036,0.45752,-0.56036,22,6550,10010.5,17266,0.338797829,0.4921875,0.679704371,6,10.70423508,-90.58313862,101.2873737,2178,0.042779854,0.019165642
ULQISTXYYBZJSJ-QGZVFWFLSA-N,[H][C@@](O)(CCCCCC)CCCCCCCCCCC(O)=O,Train,-0.778848457,300.482,80.3,286.56,-933.3474525,-933.3599118,-0.012459308,-932.888278,-932.901482,-0.013204,-915.9142036,-915.9360102,-0.02180665,-915.343924,-915.366226,-0.022302,0.4786,0.4727,-0.27022,-0.0062,0.25181,0.24225,717.3587646,-2.18311,-6.86775,-0.80337,0.83166,-2.18311,57,7234.5,29750,31822,0.226455972,0.240025002,0.967557278,8,-17.34613573,-132.2158369,114.8697012,1596,-0.045158462,0.012814164
UMVOQQDNEYOJOK-UHFFFAOYSA-N,CC1=CC(=CC(C)=C1)C(O)=O,Train,-0.194784817,150.177,169,117.58,-499.479091,-499.4868419,-0.00775094,-499.346757,-499.355176,-0.008419,-490.1484971,-490.157425,-0.00892787,-489.984191,-489.993322,-0.009131,2.6326,3.5373,-0.2539,-0.06122,0.19679,0.22593,350.262207,-1.37676,-1.44002,-0.72539,0.81316,-1.37676,21,8701.5,8866.5,15538,0.490196078,0.4908158,0.904831875,5,5.929327376,-89.44150649,95.37083386,2165,0.024665612,0.003631251
UNTITLLXXOKDTB-UHFFFAOYSA-N,C1COCCOC2=C(OCCOCCOCCOC3=C(OCCO1)C=CC=C3)C=CC=C2,Train,-1.498936526,448.513,103.5,326.898,-1535.563677,-1535.589434,-0.02575642,-1535.090037,-1535.116176,-0.026139,-1507.122963,-1507.155595,-0.03263185,-1506.549626,-1506.587825,-0.038199,0.0026,0.0024,-0.20734,-0.00137,0.25664,0.17937,739.5759888,-4.63716,-2.74218,-0.61416,0.28024,-4.63716,64,16165,26954,37402.5,0.360128617,0.516654723,0.687116564,10,-304.2261341,-488.6134165,184.3872824,5905,-0.04261973,0.019744401
UNXHWFMMPAWVPI-ZXZARUISSA-N,[H][C@](O)(CO)[C@]([H])(O)CO,Train,-2.452585735,122.121,120,95.541,-459.3256954,-459.3382267,-0.012531341,-459.208837,-459.222392,-0.013555,-450.7769277,-450.7883125,-0.011384858,-450.63684,-450.648155,-0.011315,0,0,-0.27895,-0.01005,0.24796,0.25098,294.5007629,-3.23192,-0.19782,-0.81279,0.52209,-3.23192,18,6633,10348.5,11915,0.532945773,0.624326407,0.816670692,8,9.234792947,-116.6196212,125.8544141,1182,0.045448474,0.021237517
UTQSUDKKBZEXHH-UHFFFAOYSA-N,NC1=C(NC2=C(Cl)C=CC=C2)C=CC(Cl)=C1,Train,-0.136173606,253.131,105.375,168.236,-1493.222321,-1493.230355,-0.00803376,-1493.06936,-1493.077739,-0.008379,-1471.28829,-1471.303784,-0.01549432,-1471.10608,-1471.123772,-0.017692,2.1431,2.8609,-0.20995,-0.03521,0.2228,0.18198,444.7177734,0,-1.55859,-0.86496,0.44195,-1.55874,26,10495.5,15589.5,19660.5,0.473421153,0.627658995,0.705642234,6,115.3354084,-41.29632509,156.6317335,2411,0.042550617,0.014900154
UUQHKWMIDYRWHH-UHFFFAOYSA-N,COC(=O)C1=C(O)C(C)=C(O)C=C1C,Train,0.35053991,196.203,141.75,148.246,-689.2291608,-689.2387679,-0.009607081,-689.062068,-689.070178,-0.00811,-676.4128645,-676.423054,-0.010189448,-676.208662,-676.219695,-0.011033,2.2985,3.0943,-0.2304,-0.0467,0.21131,0.20243,389.3809509,-2.67085,-0.90529,-0.72801,0.81401,-2.67085,26,8938.5,10899,17822.5,0.420454545,0.496644295,0.931187319,7,35.24440106,-106.8671113,142.1115124,2485,0.030119823,0.006466042
UVOTVQIUSZDLAM-GGLFOPPFSA-N,[H][C@@]12CC=C(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Test,0.414898592,326.436,264.25,262.314,-1041.555315,-1041.573109,-0.01779463,-1041.174213,-1041.192916,-0.018703,-1022.197544,-1022.214041,-0.01649682,-1021.733019,-1021.752271,-0.019252,6.7051,8.9185,-0.24285,-0.07347,0.18454,0.21488,538.9718018,-2.06191,-4.77689,-0.80003,0.56105,-2.06191,50,12453,19245.5,24247.5,0.502109705,0.58050842,0.901236638,4,133.2887264,-234.5230826,367.811809,11083,0.033187026,0.00951913
UVSMNLNDYGZFPF-UHFFFAOYSA-N,NC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O,Train,-2.137703915,273.248,316.5,169.242,-967.2729993,-967.2936023,-0.02060299,-967.082859,-967.104219,-0.02136,-949.2769409,-949.2959888,-0.019047856,-949.047121,-949.066836,-0.019715,6.4764,8.5685,-0.24172,-0.10003,0.15798,0.21375,455.5747375,-2.46489,0.90256,-0.82554,0.72366,-4.46841,31,10747,15615.5,19992.5,0.563593941,0.65914488,0.963636379,6,43.74505777,-264.0830883,307.8281461,3974,0.044161571,0.017902106
UYIFTLBWAOGQBI-BZDYCCQFSA-N,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)C4=CC=CC=C4)C=C3CC[C@@]21[H],Train,-0.274730371,376.496,193,256.368,-1195.256932,-1195.269979,-0.01304709,-1194.832813,-1194.846939,-0.014126,-1173.077117,-1173.097042,-0.01992449,-1172.563096,-1172.583187,-0.020091,2.7134,4.3554,-0.23672,-0.06073,0.19728,0.20875,649.7158203,-1.97323,-5.22478,-0.79893,0.82399,-1.97323,56,11188.5,26645,28144.5,0.34917395,0.404405589,0.844656098,9,-55.7596223,-177.0834237,121.3238014,2458,-0.048965499,0.017292932
VFRHZMZLRWTDHX-UHFFFAOYSA-N,CCCCCCCCCC(O)CC(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,Train,-1.170790508,496.693,118,301.158,-1576.351759,-1576.372153,-0.02039466,-1575.73369,-1575.753233,-0.019543,-1546.910399,-1546.943157,-0.0327579,-1546.152263,-1546.187357,-0.035094,4.2961,5.6622,-0.17965,-0.02915,0.22886,0.15168,950.9866943,-2.1475,-6.77431,-0.79773,0.83633,-4.28188,80,22049.5,31802.5,43714.5,0.280892401,0.442874757,0.566193258,4,-160.1022226,-424.8619495,264.7597269,9439,-0.045011331,0.017870857
VHQGURIJMFPBKS-UHFFFAOYSA-N,O=C1C2=CC(=CC(=C2C2=C1C=C(C=C2)N(=O)=O)N(=O)=O)N(=O)=O,Train,-0.88605527,315.199,175,175.514,-1188.967231,-1188.98657,-0.01933895,-1188.838695,-1188.858411,-0.019716,-1166.826243,-1166.848472,-0.02222899,-1166.667612,-1166.689753,-0.022141,1.2817,1.9506,-0.305,-0.16232,0.09569,0.27703,472.9291687,-2.8401,-0.16332,-0.52923,0.58474,-1.31132,28,9227,13220.5,24047.5,0.331880622,0.487179487,0.644784844,5,315.9711292,-154.1565791,470.1277083,10792,0.043562612,0.011586841
VHUNCYDAXJGCLO-AHMNSWSSSA-N,COC(=O)C1=C(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)C=CC=C1,Train,-2.567341591,446.408,180.25,278.731,-1642.369076,-1642.39731,-0.02823497,-1641.971924,-1642.001072,-0.029148,-1611.985958,-1612.015093,-0.02913536,-1611.504881,-1611.537202,-0.032321,1.2651,1.6961,-0.25534,-0.066,0.19201,0.22737,687.1500854,-8.34832,0.41772,-0.8139,0.8413,-8.34832,57,14849,21538.5,34313.5,0.353865515,0.527231439,0.781333938,13,-30.91258111,-344.1198523,313.2072712,3870,-0.034935102,0.008128922
VKONPUDBRVKQLM-IZLXSQMJSA-N,O[C@H]1CC[C@H](O)CC1,Train,-0.784023236,116.16,141.5,105.701,-386.3209529,-386.3315664,-0.010613507,-386.173476,-386.18413,-0.010654,-379.1379609,-379.149611,-0.011650132,-378.957086,-378.968731,-0.011645,2.4688,3.1161,-0.27695,-0.00393,0.25408,0.24898,296.2958374,-1.60664,-1.81232,-0.80332,0.50875,-1.60664,20,7918.5,9529.5,11836.5,0.615194041,0.988764033,1,3,13.62054231,-110.9283521,124.5488944,3497,0.035615926,0.01605438
VKYKSIONXSXAKP-UHFFFAOYSA-N,C1N2CN3CN1CN(C2)C3,Train,-0.950811187,140.188,304.5,107.734,-454.8369744,-454.845622,-0.00864762,-454.668668,-454.677127,-0.008459,-446.4488259,-446.4680007,-0.019174728,-446.243997,-446.263586,-0.019589,0.0021,0.0039,-0.22722,4.00E-05,0.25805,0.19925,289.1261902,0,-0.65662,-0.58154,0.24858,-2.32583,22,9496.5,9512.5,9607.5,0.979779965,0.984375074,0.989079538,8,-7.989562786,-78.49626421,70.50670143,782,0.024132393,0.002268723
VLIUIBXPEDFJRF-UHFFFAOYSA-N,ONC(=O)CCCCCCNC(=O)C1=CN=C(N=C1)N(C1=CC=CC=C1)C1=CC=CC=C1Cl,Train,-1.628811407,467.955,173,414.383,-1889.870996,-1889.897535,-0.02653901,-1889.467059,-1889.494859,-0.0278,-1857.601729,-1857.633742,-0.03201275,-1857.110039,-1857.14391,-0.033871,4.6078,5.838,-0.22416,-0.05505,0.20296,0.19619,809.8226318,-2.0078,-2.67993,-0.70616,0.67113,-4.50953,59,16750,29759.5,35799,0.351624682,0.496238627,0.704642076,9,61.66434222,-321.2547587,382.9191009,6811,0.038808124,0.018254794
VLPXGVNKPRHLGC-UHFFFAOYSA-N,CC(=O)CC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1,Train,0.259120927,253.301,83,179.951,-823.9744248,-823.9872299,-0.012805145,-823.747888,-823.761596,-0.013708,-808.5842771,-808.5974232,-0.013146094,-808.309755,-808.321693,-0.011938,2.9389,4.458,-0.23422,-0.04083,0.21718,0.20625,490.2775879,-1.26593,-2.19731,-0.78095,0.71358,-1.7568,34,14334,16427,19318.5,0.555476751,0.621468947,0.949586731,3,-19.48605786,-191.2956887,171.8096308,6380,0.026929409,0.004856456
VMFZFBNQMGFEJG-UHFFFAOYSA-N,CN(C)C1=CC=C(NC(=O)N(C(C)=O)C2=CC=C(C=C2)N(C)C)C=C1,Train,-1.673363962,340.425,150.5,222.875,-1107.990438,-1108.006888,-0.01645016,-1107.638776,-1107.655581,-0.016805,-1087.28802,-1087.308285,-0.02026542,-1086.860015,-1086.883442,-0.023427,3.3226,3.7097,-0.18034,-0.02251,0.2355,0.15237,631.7095337,-1.34803,-2.658,-0.77176,0.83614,-3.48723,49,12852,22217,27610,0.37883959,0.530256096,0.700993731,9,-163.2494198,-335.0659071,171.8164873,6280,-0.043778189,0.018423892
VOIZNVUXCQLQHS-UHFFFAOYSA-N,OC(=O)C1=CC=CC(Br)=C1,Test,0.017033838,201.019,156,127.162,-2991.968897,-2991.976505,-0.00760812,-2991.897669,-2991.905653,-0.007984,-2957.074867,-2957.084769,-0.00990173,-2956.989382,-2956.999394,-0.010012,0.641,0.9027,-0.26304,-0.07593,0.18208,0.23507,321.7693787,-1.35967,-0.32838,-0.72072,0.81472,-1.29633,15,7136.5,8970,14312,0.4125,0.496296296,0.781792469,5,52.65877057,-57.49520273,110.1539733,1915,0.031514537,0.006392931
VOXZDWNPVJITMN-ZBRFXRBCSA-N,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],Train,-0.680578154,272.387,176.25,231.389,-850.8468843,-850.8580208,-0.011136481,-850.502419,-850.513853,-0.011434,-835.072348,-835.0895725,-0.017224493,-834.65394,-834.671213,-0.017273,1.6762,2.2001,-0.21872,-0.01448,0.24353,0.19075,489.6417236,-1.52976,-4.84555,-0.79922,0.52138,-1.52976,44,10628,16663,22965.5,0.440748902,0.558664187,0.768656716,4,-13.85058983,-126.0166386,112.1660488,2571,-0.031584519,0.008819567
VPVXHAANQNHFSF-UHFFFAOYSA-N,O=C1COCCO1,Train,0.964031913,102.09,27.3,84.09,-381.7072434,-381.7192233,-0.011979881,-381.633578,-381.645433,-0.011855,-374.6416658,-374.6505816,-0.008915829,-374.549398,-374.558216,-0.008818,4.1248,5.3478,-0.27248,-0.01785,0.24016,0.24451,252.6714478,-1.79146,0.27389,-0.63905,0.80147,-1.79146,13,6930,7762.5,9230.5,0.662717818,0.776606262,0.857075125,3,47.02430353,-143.7369825,190.7612861,5049,0.037781994,0.010174615
VXTGHWHFYNYFFV-UHFFFAOYSA-N,CCCS(=O)C1=CC=C2NC(NC(=O)OC)=NC2=C1,Train,-3.847163773,281.335,227,222.246,-1254.46138,-1254.481329,-0.01994867,-1254.242484,-1254.262756,-0.020272,-1233.39807,-1233.427139,-0.02906874,-1233.133766,-1233.160502,-0.026736,6.8282,9.342,-0.22229,-0.03816,0.21985,0.19432,524.8612671,-2.2637,-1.41426,-1.02198,1.24606,-2.80792,34,10206,18700,23138.5,0.397297416,0.424978158,0.927419355,4,7.214088747,-271.3658938,278.5799826,4942,-0.052460701,0.025122807
VZCYOOQTPOCHFL-OWOJBTEDSA-N,OC(=O)\C=C\C(O)=O,Train,-1.103563434,116.073,287,57.087,-455.7563464,-455.7681813,-0.011834949,-455.706299,-455.718726,-0.012427,-447.2520459,-447.2616149,-0.009568971,-447.189077,-447.199016,-0.009939,0,0,-0.30727,-0.10956,0.14845,0.2793,275.3537292,-2.673,1.05092,-0.70852,0.7812,-2.673,12,7077.5,7083,11552,0.459259259,0.462686616,0.595911946,6,34.51247343,-95.22822761,129.740701,1245,-0.038155801,0.009094342
WDENQIQQYWYTPO-IBGZPJMESA-N,CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=NC=CC=C1,Train,-2.190811492,465.514,215,336.58,-1538.357287,-1538.38962,-0.03233318,-1537.96915,-1538.000311,-0.031161,-1509.69198,-1509.729251,-0.03727039,-1509.224676,-1509.256884,-0.032208,7.0662,7.9028,-0.20231,-0.06429,0.19372,0.17434,791.9425659,-1.32414,-1.42648,-0.83518,0.69055,-5.13026,58,19050.5,27354,32179.5,0.481616827,0.651809458,0.689290933,5,-79.43465849,-518.5301062,439.0954477,10420,-0.049762966,0.023316135
WDFKMLRRRCGAKS-UHFFFAOYSA-N,OC1=C2N=CC=CC2=C(Cl)C=C1Cl,Train,-1.330517261,214.051,179.75,133.688,-1396.360902,-1396.367032,-0.00612974,-1396.276111,-1396.282572,-0.006461,-1376.280653,-1376.294665,-0.0140116,-1376.178864,-1376.193093,-0.014229,3.6415,4.9493,-0.23214,-0.08394,0.17407,0.20417,356.9813843,-0.69993,-0.42988,-0.69993,0.53624,-1.1708,18,8257.5,9504.5,16834.5,0.372093023,0.420188138,0.944065198,4,51.5251252,-75.40502649,126.9301517,2990,0.036019132,0.008859948
WJFKNYWRSNBZNX-UHFFFAOYSA-N,N1C2=CC=CC=C2SC2=C1C=CC=C2,Train,-0.103555345,199.276,184,137.6,-915.6625952,-915.6705164,-0.007921192,-915.520647,-915.528545,-0.007898,-901.0145353,-901.0258148,-0.011279542,-900.84469,-900.856097,-0.011407,2.1875,3.1289,-0.19453,-0.02894,0.22907,0.16656,382.399292,0,-2.17568,-0.61675,0.4376,-0.30049,23,7745,10966.5,18122.5,0.417112299,0.634525683,0.647058824,4,22.94637711,-105.7195829,128.6659601,3992,-0.026482861,0.005386694
WJHSRFQBVYHKKL-CMWLGVBASA-N,OC[C@H]1O[C@@H](OC2=CC3=C(C(=O)C(=CO3)C3=CC(O)=C(O)C=C3)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,Test,-2.987228403,448.383,259.5,291.526,-1639.756754,-1639.785067,-0.02831324,-1639.419918,-1639.450077,-0.030159,-1609.403669,-1609.433671,-0.03000213,-1608.999626,-1609.032613,-0.032987,2.6396,4.3559,-0.21818,-0.06939,0.18862,0.19021,678.3168945,-7.63618,0.74678,-0.79922,0.53616,-7.63618,52,11599.5,23021.5,34123.5,0.311320755,0.496835784,0.594255817,11,-4.852773842,-340.6488637,335.7960899,7173,-0.041639215,0.013964647
WJHXJYUKJVLCRB-UHFFFAOYSA-N,ClC1=C2C(=O)C(Cl)(Cl)C(=O)C2=C(Cl)C(Cl)=C1Cl,Train,-0.558543656,352.816,157.125,159.491,-3254.558685,-3254.568574,-0.00988899,-3254.536891,-3254.546323,-0.009432,-3211.750096,-3211.772788,-0.02269198,-3211.715176,-3211.739015,-0.023839,3.5478,5.0102,-0.2874,-0.13244,0.12557,0.25943,428.5297852,-1.01545,0.49358,-0.50776,0.55804,-0.49284,17,11067,12230.5,19160.5,0.605714286,0.68859341,1,8,62.15784245,-121.1447856,183.302628,2009,0.037437516,0.008362484
WKDNYTOXBCRNPV-UHFFFAOYSA-N,O=C1OC(=O)C2=C1C=CC(=C2)C1=CC2=C(C=C1)C(=O)OC2=O,Train,-2.573802534,294.22,301.5,171.816,-1064.747199,-1064.770113,-0.02291409,-1064.605724,-1064.628791,-0.023067,-1045.038267,-1045.061313,-0.02304595,-1044.867341,-1044.889783,-0.022442,2.0711,2.752,-0.29782,-0.13357,0.12444,0.26985,478.4319458,-3.30807,1.65658,-0.55527,0.82257,-3.30807,28,9562.5,15294.5,23043.5,0.362427527,0.554625123,0.636363668,3,332.0644734,-253.0639208,585.1283941,12205,0.047941696,0.012529324
WLJVXDMOQOGPHL-UHFFFAOYSA-N,OC(=O)CC1=CC=CC=C1,Train,0.996380458,136.15,76.4,106.782,-460.1512214,-460.1614897,-0.010268297,-460.041677,-460.054801,-0.013124,-451.5554378,-451.5655202,-0.010082312,-451.422495,-451.43252,-0.010025,1.4112,2.1078,-0.25494,-0.02084,0.23717,0.22697,324.3921814,-1.36844,-0.99144,-0.7275,0.83224,-1.36844,18,7883,10788.5,12821.5,0.560716334,0.652941176,1,8,-9.746103,-121.9743171,112.2282141,2463,-0.045484119,0.015369514
WNLRTRBMVRJNCN-UHFFFAOYSA-N,OC(=O)CCCCC(O)=O,Train,-0.642191393,146.143,152,107.345,-535.6178766,-535.6320593,-0.014182633,-535.493875,-535.508707,-0.014832,-525.6298856,-525.6428743,-0.01298863,-525.472465,-525.485921,-0.013456,0,0,-0.29379,-0.01072,0.24729,0.26582,349.1307068,-2.75492,-0.40354,-0.728,0.83179,-2.75492,20,6114.5,11771,14083.5,0.368159204,0.461080865,0.695238095,8,51.18186311,-135.7823343,186.9641975,1986,0.02608202,0.003483641
WNSIHLBGVWBZIH-UHFFFAOYSA-N,CC(=O)OC(COC(=O)C1=CC=C(C=C1)N(=O)=O)COC(=O)C1=CC=C(C=C1)N(=O)=O,Train,-1.371742918,432.343,161,272.788,-1595.314178,-1595.338724,-0.02454587,-1595.039076,-1595.06471,-0.025634,-1565.62313,-1565.648314,-0.0251846,-1565.279568,-1565.304429,-0.024861,4.1287,5.2986,-0.30183,-0.12545,0.13256,0.27386,697.1029053,-5.13605,-0.2432,-0.78019,0.83284,-4.13345,47,11884.5,22103,34154,0.326283988,0.446808501,0.705882353,12,314.295211,-268.07767,582.372881,13387,0.035851132,0.011149585
WOUBWJAJSXAOIV-UHFFFAOYSA-N,NS(=O)(=O)C1=CC=C(C=C1)S(N)(=O)=O,Train,-0.771354104,236.273,288,111.022,-1440.122597,-1440.144632,-0.02203487,-1440.011502,-1440.031605,-0.020103,-1417.497595,-1417.522809,-0.02521321,-1417.368,-1417.393231,-0.025231,0.0014,0.0013,-0.2902,-0.08032,0.17769,0.26223,400.5991821,-3.86035,-1.42533,-1.12708,2.29629,-1.52193,22,8353,12338.5,15913.5,0.500203721,0.637931034,1,3,55.15378044,-229.2104788,284.3642593,6327,0.044944564,0.019107412
WOZSCQDILHKSGG-UHFFFAOYSA-N,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C,Test,-0.048751483,501.477,78.5,382.513,-1998.474902,-1998.500018,-0.02511665,-1998.012478,-1998.037816,-0.025338,-1963.095586,-1963.130863,-0.03527668,-1962.522128,-1962.558436,-0.036308,5.6123,6.7063,-0.22476,-0.02884,0.22917,0.19679,817.6486206,-5.83953,-1.97009,-1.11819,2.38562,-6.34099,66,19005,27866.5,34639,0.372570792,0.561834007,0.927976499,17,-108.3193492,-360.8543147,252.5349655,4447,-0.037964486,0.011412146
WPYMKLBDIGXBTP-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1,Train,0.513935905,122.123,121.5,83.462,-420.8419288,-420.8495517,-0.007622873,-420.758313,-420.766346,-0.008033,-412.9805113,-412.9883425,-0.007831238,-412.880174,-412.888244,-0.00807,2.1753,2.9144,-0.27195,-0.06508,0.19293,0.24398,289.0710754,-1.37152,-0.46711,-0.72381,0.81286,-1.37152,15,5779.5,7999,12803.5,0.405228758,0.543859649,0.72798022,3,30.06624672,-73.54427607,103.6105228,2423,0.02802652,0.004419335
WUBBRNOQWQTFEX-UHFFFAOYSA-N,NC1=CC=C(C(O)=O)C(O)=C1,Test,-0.059761557,153.137,150,100.516,-551.4369404,-551.4491817,-0.012241274,-551.334133,-551.347006,-0.012873,-541.150399,-541.1615447,-0.011145777,-541.030459,-541.040524,-0.010065,3.751,5.2219,-0.22796,-0.05229,0.20572,0.19999,316.1958313,-2.14208,0.26559,-0.83752,0.80372,-2.9796,18,6343,8742,14648,0.380368098,0.504065041,0.730275853,6,45.17226928,-125.8699711,171.0422404,3002,-0.039050316,0.011112766
WUPFRVISYZBSJJ-UHFFFAOYSA-N,CCCCCCCC(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,Test,-1.661214006,424.586,138.25,373.308,-1343.863812,-1343.886427,-0.02261528,-1343.355978,-1343.378546,-0.022568,-1318.757218,-1318.784047,-0.02682877,-1318.134311,-1318.163334,-0.029023,8.7757,12.6429,-0.18428,-0.03,0.22801,0.15631,825.2253418,-1.30618,-5.46267,-0.688,0.84188,-3.45064,67,17909.5,27604,35387.5,0.309192201,0.538119866,0.552238806,2,-77.84868445,-418.2606333,340.4119489,10555,0.032224655,0.007524385
WURBFLDFSFBTLW-UHFFFAOYSA-N,O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,Train,0.334813507,210.232,94.5,176.005,-689.9798164,-689.9899727,-0.010156256,-689.820239,-689.831326,-0.011087,-677.0993002,-677.1107932,-0.011492948,-676.910384,-676.918193,-0.007809,3.531,5.4808,-0.24945,-0.09416,0.16385,0.22148,425.0053711,-1.14884,-1.454,-0.57442,0.51133,-1.14884,26,9924.5,15290.5,17928.5,0.499634231,0.525289132,0.896134905,2,-9.712225467,-178.959579,169.2473535,5725,0.029562857,0.005311904
WUWTZZYHTFBSKC-UHFFFAOYSA-N,O=C(NC1=CC=CC=C1)C1=CN=C(C=N1)C(=O)NC1=CC=CC=C1,Test,-3.502884391,318.335,324.5,216.881,-1063.881536,-1063.895012,-0.01347568,-1063.638691,-1063.652088,-0.013397,-1044.019796,-1044.036492,-0.01669596,-1043.732928,-1043.748008,-0.01508,0.0004,0.0002,-0.23602,-0.10898,0.14903,0.20805,577.4786377,-1.31644,-0.63724,-0.65822,0.66357,-3.39144,38,6421.5,17964.5,29837.5,0.195583596,0.370129621,0.516393443,10,54.15247331,-147.1878379,201.3403112,2274,0.032224941,0.011096082
WXNXCEHXYPACJF-SSDOTTSWSA-N,[H][C@](CC(C)C)(NC(C)=O)C(O)=O,Test,-1.000531873,173.212,185.5,152.837,-594.3756353,-594.3891461,-0.013510756,-594.18699,-594.201906,-0.014916,-583.2576166,-583.2692212,-0.011604519,-583.024004,-583.035821,-0.011817,2.4378,5.2824,-0.26371,-0.02287,0.23514,0.23574,398.1434937,-2.06109,-1.5327,-0.76806,0.82833,-2.71073,27,11194.5,13035.5,14922,0.617617563,0.694960205,0.950771007,2,6.020110949,-200.6572049,206.6773159,5876,0.035173131,0.017923733
WXTMDXOMEHJXQO-UHFFFAOYSA-N,OC(=O)C1=CC(O)=CC=C1O,Train,-0.187864636,154.122,203,102.484,-571.2924293,-571.3037445,-0.011315202,-571.202357,-571.214202,-0.011845,-560.6662651,-560.6781848,-0.011919735,-560.558892,-560.571117,-0.012225,2.849,3.8903,-0.22598,-0.07268,0.18533,0.19801,310.767334,-2.83402,0.4394,-0.72604,0.81621,-2.83402,17,6619,7911.5,14234.5,0.421768707,0.488188976,0.85954019,6,49.25759579,-94.67300758,143.9306034,1350,0.053701882,0.024389249
WXUZAHCNPWONDH-DYTRJAOYSA-N,CNC(=O)C(=N\OC)\C1=C(COC2=CC(C)=CC=C2C)C=CC=C1,Train,-0.678052926,326.395,138.9,265.173,-1072.437746,-1072.452374,-0.01462807,-1072.118285,-1072.132112,-0.013827,-1052.462153,-1052.476735,-0.01458127,-1052.068943,-1052.084407,-0.015464,4.3022,3.8616,-0.21375,-0.0656,0.19241,0.18578,615.364624,-1.64433,-3.18165,-0.7011,0.63837,-2.40689,46,18454.5,22475.5,22940,0.73864118,0.881879323,0.911007984,10,-137.0104136,-265.9063468,128.8959333,2879,-0.033623627,0.010530052
WYEHFWKAOXOVJD-UHFFFAOYSA-N,FC1=CC=C(NC(=O)C2=C(OC3=CC(=CC=C3)C(F)(F)F)N=CC=C2)C(F)=C1,Train,-0.595827879,394.301,159.75,248.524,-1489.881225,-1489.895963,-0.01473734,-1489.670199,-1489.686478,-0.016279,-1462.430683,-1462.446732,-0.01604932,-1462.170829,-1462.187341,-0.016512,4.7887,6.8987,-0.24558,-0.06784,0.19017,0.21761,619.0411987,-1.16435,0.9469,-0.64163,1.09581,-4.10538,39,13828.5,22618.5,25648,0.478871684,0.584337624,0.802549943,7,69.57896715,-213.1661099,282.7450771,5478,0.038588268,0.013951169
WYJKJOYWHVMPFL-UHFFFAOYSA-N,CC(OC1=CC=CC2=CC=CC=C12)C(N)=O,Train,-1.08782952,215.252,171.85,185.498,-708.4617022,-708.4741548,-0.012452609,-708.268466,-708.280674,-0.012208,-695.234197,-695.2460416,-0.011844637,-695.001839,-695.013779,-0.01194,2.9265,3.7415,-0.21818,-0.05117,0.20684,0.19021,428.4027405,-1.26408,-1.57166,-0.84227,0.66859,-2.10635,29,10458.5,12989,19844.5,0.492227979,0.609475933,0.808649058,5,70.93861944,-106.0473658,176.9859852,5410,0.0327146,0.01362035
